Hour,Shift_ID,Scheduled_Parts,Traffic_Index,Current_Buffer_Pct,Quality_Fail_Flag,Machine_Fault_Flag,Actual_Arrival_Lag_Mins,Baseline_Downtime_Cost
59006,2,50,5.0,100,0,0,8,0.0
59007,2,50,5.0,97,0,0,6,0.0
59008,3,50,4.54,99,0,0,8,0.0
59009,3,50,3.9,100,0,0,8,0.0
59010,3,50,3.39,97,0,0,2,0.0
59011,3,50,3.4,7,1,0,2,0.0
59012,3,50,2.79,92,0,0,5,0.0
59013,3,50,2.66,94,0,0,6,0.0
59014,3,50,2.76,97,0,0,23,2760.0
59015,3,50,2.53,99,0,0,50,6000.0
59016,1,50,2.63,100,0,0,3,0.0
59017,1,50,2.81,11,1,0,8,0.0
59018,1,50,2.47,8,1,0,1,0.0
59019,1,50,2.21,13,1,0,2,0.0
59020,1,50,2.12,7,1,0,1,0.0
59021,1,50,2.09,5,1,0,5,0.0
59022,1,50,1.85,100,0,0,0,0.0
59023,1,50,1.77,100,0,0,1,0.0
59024,2,50,3.07,99,0,0,74,8880.0
59025,2,50,4.02,100,0,0,1,0.0
59026,2,50,4.64,100,0,0,2,0.0
59027,2,50,5.0,100,0,0,8,0.0
59028,2,50,5.0,98,0,0,0,0.0
59029,2,50,5.0,98,0,0,2,0.0
59030,2,50,5.0,96,0,0,2,0.0
59031,2,50,5.0,93,0,0,3,0.0
59032,3,50,4.31,92,0,0,8,0.0
59033,3,50,3.56,94,0,0,7,0.0
59034,3,50,2.95,97,0,0,7,0.0
59035,3,50,2.55,96,0,0,8,0.0
59036,3,50,2.15,97,0,0,0,0.0
59037,3,50,2.16,96,0,1,76,5000.0
59038,3,50,2.12,99,0,1,115,5000.0
59039,3,50,1.78,96,0,1,77,5000.0
59040,1,50,2.19,96,0,0,2,0.0
59041,1,50,2.34,93,0,0,8,0.0
59042,1,50,2.28,96,0,0,7,0.0
59043,1,50,2.62,96,0,0,8,0.0
59044,1,50,2.84,100,0,0,2,0.0
59045,1,50,2.36,100,0,0,6,0.0
59046,1,50,2.41,100,0,1,90,5000.0
59047,1,50,2.6,100,0,1,79,5000.0
59048,2,50,3.15,100,0,1,110,5000.0
59049,2,50,3.64,100,0,1,45,5000.0
59050,2,50,4.26,100,0,0,5,0.0
59051,2,50,4.89,100,0,0,0,0.0
59052,2,50,5.0,100,0,0,1,0.0
59053,2,50,5.0,100,0,1,50,5000.0
59054,2,50,5.0,99,0,1,92,5000.0
59055,2,50,5.0,98,0,1,73,5000.0
59056,3,50,3.93,100,0,1,45,5000.0
59057,3,50,3.32,99,0,1,93,5000.0
59058,3,50,2.86,100,0,1,94,5000.0
59059,3,50,2.51,98,0,1,119,5000.0
59060,3,50,2.29,96,0,1,95,5000.0
59061,3,50,2.47,94,0,0,7,0.0
59062,3,50,2.23,91,0,0,7,0.0
59063,3,50,2.46,90,0,0,8,0.0
59064,1,50,2.09,90,0,0,2,0.0
59065,1,50,2.21,91,0,0,5,0.0
59066,1,50,2.49,92,0,1,60,5000.0
59067,1,50,2.1,90,0,0,5,0.0
59068,1,50,2.25,93,0,0,6,0.0
59069,1,50,2.26,90,0,0,3,0.0
59070,1,50,2.13,93,0,0,0,0.0
59071,1,50,1.87,96,0,0,3,0.0
59072,2,50,2.96,94,0,0,4,0.0
59073,2,50,3.65,92,0,0,1,0.0
59074,2,50,4.35,96,0,0,25,3000.0
59075,2,50,5.0,96,0,0,64,7680.0
59076,2,50,5.0,98,0,0,56,6720.0
59077,2,50,5.0,100,0,0,24,2880.0
59078,2,50,5.0,99,0,0,35,4200.0
59079,2,50,5.0,97,0,0,67,8040.0
59080,3,50,3.87,99,0,0,2,0.0
59081,3,50,3.41,100,0,1,82,5000.0
59082,3,50,2.69,99,0,1,102,5000.0
59083,3,50,2.8,100,0,1,110,5000.0
59084,3,50,2.48,100,0,1,50,5000.0
59085,3,50,2.28,97,0,1,111,5000.0
59086,3,50,2.41,96,0,1,76,5000.0
59087,3,50,2.58,99,0,1,95,5000.0
59088,1,50,2.41,96,0,0,8,0.0
59089,1,50,2.48,94,0,0,5,0.0
59090,1,50,2.76,96,0,0,71,8520.0
59091,1,50,2.89,99,0,0,56,6720.0
59092,1,50,2.85,97,0,0,20,2400.0
59093,1,50,3.0,10,1,0,1,0.0
59094,1,50,3.06,93,0,0,7,0.0
59095,1,50,2.99,95,0,0,33,3960.0
59096,2,50,4.31,93,0,0,33,3960.0
59097,2,50,5.0,92,0,0,1,0.0
59098,2,50,5.0,89,0,0,1,0.0
59099,2,50,5.0,89,0,0,5,0.0
59100,2,50,5.0,91,0,0,2,0.0
59101,2,50,5.0,93,0,0,7,0.0
59102,2,50,5.0,91,0,0,3,0.0
59103,2,50,5.0,92,0,0,2,0.0
59104,3,50,4.37,93,0,0,64,7680.0
59105,3,50,4.07,96,0,0,20,2400.0
59106,3,50,3.49,94,0,0,51,6120.0
59107,3,50,2.81,93,0,0,4,0.0
59108,3,50,2.74,92,0,0,2,0.0
59109,3,50,2.29,94,0,0,49,5880.0
59110,3,50,2.37,94,0,0,41,4920.0
59111,3,50,2.35,94,0,0,69,8280.0
59112,1,50,2.48,7,1,0,4,0.0
59113,1,50,2.3,94,0,0,5,0.0
59114,1,50,2.02,95,0,0,68,8160.0
59115,1,50,1.89,97,0,0,6,0.0
59116,1,50,2.14,100,0,0,7,0.0
59117,1,50,2.15,100,0,0,5,0.0
59118,1,50,2.21,100,0,0,0,0.0
59119,1,50,2.09,99,0,0,2,0.0
59120,2,50,3.35,100,0,0,0,0.0
59121,2,50,4.75,99,0,0,8,0.0
59122,2,50,5.0,100,0,0,7,0.0
59123,2,50,5.0,98,0,0,2,0.0
59124,2,50,5.0,100,0,0,3,0.0
59125,2,50,5.0,97,0,0,7,0.0
59126,2,50,5.0,100,0,0,5,0.0
59127,2,50,5.0,100,0,0,4,0.0
59128,3,50,3.98,99,0,0,51,6120.0
59129,3,50,3.72,97,0,0,0,0.0
59130,3,50,3.04,100,0,0,4,0.0
59131,3,50,3.12,100,0,0,6,0.0
59132,3,50,2.53,5,1,0,0,0.0
59133,3,50,2.29,100,0,0,8,0.0
59134,3,50,2.32,100,0,0,7,0.0
59135,3,50,2.57,100,0,1,45,5000.0
59136,1,50,2.53,98,0,1,49,5000.0
59137,1,50,2.23,100,0,1,58,5000.0
59138,1,50,2.51,100,0,1,46,5000.0
59139,1,50,2.5,100,0,0,5,0.0
59140,1,50,2.23,100,0,0,2,0.0
59141,1,50,2.28,100,0,0,7,0.0
59142,1,50,2.4,100,0,0,37,4440.0
59143,1,50,2.49,98,0,0,23,2760.0
59144,2,50,3.62,100,0,0,2,0.0
59145,2,50,4.91,100,0,0,8,0.0
59146,2,50,5.0,100,0,0,6,0.0
59147,2,50,5.0,100,0,0,5,0.0
59148,2,50,5.0,100,0,0,5,0.0
59149,2,50,5.0,100,0,0,1,0.0
59150,2,50,5.0,100,0,0,4,0.0
59151,2,50,5.0,100,0,0,2,0.0
59152,3,50,4.26,98,0,0,7,0.0
59153,3,50,3.86,95,0,0,3,0.0
59154,3,50,3.48,97,0,1,88,5000.0
59155,3,50,3.43,96,0,1,114,5000.0
59156,3,50,3.05,93,0,1,112,5000.0
59157,3,50,2.84,91,0,1,71,5000.0
59158,3,50,2.31,95,0,1,93,5000.0
59159,3,50,2.6,97,0,0,7,0.0
59160,1,50,2.31,96,0,1,62,5000.0
59161,1,50,2.65,95,0,0,2,0.0
59162,1,50,2.31,97,0,0,2,0.0
59163,1,50,2.11,96,0,0,0,0.0
59164,1,50,2.14,96,0,0,5,0.0
59165,1,50,2.29,96,0,0,2,0.0
59166,1,50,2.23,98,0,0,6,0.0
59167,1,50,2.13,100,0,0,2,0.0
59168,2,50,3.07,97,0,0,2,0.0
59169,2,50,4.44,5,1,0,2,0.0
59170,2,50,5.0,99,0,0,6,0.0
59171,2,50,5.0,99,0,0,8,0.0
59172,2,50,5.0,6,1,0,3,0.0
59173,2,50,5.0,95,0,0,6,0.0
59174,2,50,5.0,93,0,0,6,0.0
59175,2,50,5.0,8,1,0,6,0.0
59176,3,50,4.2,10,1,0,2,0.0
59177,3,50,3.82,12,1,0,2,0.0
59178,3,50,3.12,98,0,0,4,0.0
59179,3,50,2.75,100,0,0,6,0.0
59180,3,50,2.38,99,0,0,1,0.0
59181,3,50,2.63,100,0,0,1,0.0
59182,3,50,2.78,100,0,0,4,0.0
59183,3,50,2.38,100,0,0,5,0.0
59184,1,50,2.53,100,0,0,8,0.0
59185,1,50,2.35,100,0,0,3,0.0
59186,1,50,2.46,97,0,0,3,0.0
59187,1,50,2.39,98,0,0,2,0.0
59188,1,50,2.33,96,0,0,5,0.0
59189,1,50,2.59,100,0,0,2,0.0
59190,1,50,2.59,97,0,0,0,0.0
59191,1,50,2.29,94,0,0,1,0.0
59192,2,50,2.78,98,0,0,8,0.0
59193,2,50,4.13,96,0,0,0,0.0
59194,2,50,4.62,98,0,0,1,0.0
59195,2,50,5.0,100,0,0,8,0.0
59196,2,50,5.0,100,0,0,5,0.0
59197,2,50,5.0,97,0,0,7,0.0
59198,2,50,5.0,99,0,0,7,0.0
59199,2,50,5.0,100,0,0,2,0.0
59200,3,50,3.89,99,0,0,31,3720.0
59201,3,50,3.07,96,0,0,72,8640.0
59202,3,50,3.09,94,0,0,29,3480.0
59203,3,50,2.84,97,0,0,8,0.0
59204,3,50,2.79,95,0,0,1,0.0
59205,3,50,2.59,96,0,0,4,0.0
59206,3,50,2.42,96,0,0,2,0.0
59207,3,50,2.22,95,0,0,5,0.0
59208,1,50,2.28,95,0,0,1,0.0
59209,1,50,2.01,96,0,0,7,0.0
59210,1,50,2.25,99,0,0,6,0.0
59211,1,50,2.28,99,0,0,3,0.0
59212,1,50,2.53,100,0,0,3,0.0
59213,1,50,2.77,100,0,0,7,0.0
59214,1,50,2.91,99,0,0,49,5880.0
59215,1,50,2.79,100,0,0,1,0.0
59216,2,50,3.49,100,0,0,4,0.0
59217,2,50,4.21,100,0,0,5,0.0
59218,2,50,5.0,100,0,0,4,0.0
59219,2,50,5.0,100,0,0,0,0.0
59220,2,50,5.0,99,0,0,4,0.0
59221,2,50,5.0,99,0,0,33,3960.0
59222,2,50,5.0,100,0,0,57,6840.0
59223,2,50,5.0,100,0,0,7,0.0
59224,3,50,4.2,100,0,0,1,0.0
59225,3,50,3.68,100,0,0,6,0.0
59226,3,50,3.28,98,0,0,2,0.0
59227,3,50,2.64,100,0,0,5,0.0
59228,3,50,2.89,100,0,0,3,0.0
59229,3,50,3.06,98,0,0,0,0.0
59230,3,50,2.84,96,0,0,0,0.0
59231,3,50,2.44,5,1,0,4,0.0
59232,1,50,2.15,97,0,0,7,0.0
59233,1,50,1.85,100,0,0,1,0.0
59234,1,50,2.05,100,0,0,2,0.0
59235,1,50,2.09,100,0,0,0,0.0
59236,1,50,2.08,100,0,0,7,0.0
59237,1,50,2.15,97,0,1,71,5000.0
59238,1,50,2.46,100,0,1,54,5000.0
59239,1,50,2.07,98,0,1,48,5000.0
59240,2,50,3.02,97,0,1,75,5000.0
59241,2,50,4.12,97,0,1,72,5000.0
59242,2,50,5.0,99,0,1,56,5000.0
59243,2,50,5.0,100,0,1,78,5000.0
59244,2,50,5.0,100,0,1,65,5000.0
59245,2,50,5.0,100,0,1,105,5000.0
59246,2,50,5.0,100,0,1,88,5000.0
59247,2,50,5.0,100,0,0,4,0.0
59248,3,50,3.87,98,0,0,7,0.0
59249,3,50,3.44,96,0,0,8,0.0
59250,3,50,3.3,93,0,0,37,4440.0
59251,3,50,3.11,90,0,0,26,3120.0
59252,3,50,2.79,94,0,0,30,3600.0
59253,3,50,2.5,95,0,0,0,0.0
59254,3,50,2.52,95,0,0,4,0.0
59255,3,50,2.37,92,0,0,5,0.0
59256,1,50,2.25,91,0,0,2,0.0
59257,1,50,2.51,11,1,0,7,0.0
59258,1,50,2.29,5,1,0,2,0.0
59259,1,50,2.39,8,1,0,7,0.0
59260,1,50,2.63,97,0,0,6,0.0
59261,1,50,2.6,6,1,0,6,0.0
59262,1,50,2.49,99,0,0,7,0.0
59263,1,50,2.07,97,0,0,28,3360.0
59264,2,50,3.17,97,0,1,110,5000.0
59265,2,50,4.57,96,0,1,77,5000.0
59266,2,50,5.0,97,0,0,8,0.0
59267,2,50,5.0,95,0,0,33,3960.0
59268,2,50,5.0,92,0,0,38,4560.0
59269,2,50,5.0,96,0,0,42,5040.0
59270,2,50,5.0,98,0,0,41,4920.0
59271,2,50,5.0,96,0,0,63,7560.0
59272,3,50,4.47,94,0,0,4,0.0
59273,3,50,3.69,91,0,0,2,0.0
59274,3,50,3.18,95,0,0,2,0.0
59275,3,50,2.69,97,0,0,53,6360.0
59276,3,50,2.54,100,0,0,67,8040.0
59277,3,50,2.59,100,0,0,33,3960.0
59278,3,50,2.34,100,0,0,4,0.0
59279,3,50,2.47,99,0,0,1,0.0
59280,1,50,2.49,97,0,0,8,0.0
59281,1,50,2.32,95,0,0,0,0.0
59282,1,50,2.16,97,0,0,8,0.0
59283,1,50,2.46,95,0,0,22,2640.0
59284,1,50,2.03,95,0,0,0,0.0
59285,1,50,2.26,96,0,0,6,0.0
59286,1,50,2.19,100,0,0,4,0.0
59287,1,50,2.37,100,0,0,1,0.0
59288,2,50,3.28,100,0,0,2,0.0
59289,2,50,3.72,100,0,0,5,0.0
59290,2,50,5.0,100,0,0,5,0.0
59291,2,50,5.0,100,0,0,5,0.0
59292,2,50,5.0,100,0,0,3,0.0
59293,2,50,5.0,100,0,0,4,0.0
59294,2,50,5.0,98,0,0,1,0.0
59295,2,50,5.0,96,0,0,7,0.0
59296,3,50,4.23,98,0,0,21,2520.0
59297,3,50,3.65,100,0,0,0,0.0
59298,3,50,3.1,97,0,0,6,0.0
59299,3,50,2.99,94,0,0,4,0.0
59300,3,50,2.77,97,0,0,0,0.0
59301,3,50,2.67,97,0,0,3,0.0
59302,3,50,2.33,95,0,0,0,0.0
59303,3,50,2.63,99,0,0,0,0.0
59304,1,50,2.22,100,0,0,5,0.0
59305,1,50,2.37,97,0,0,0,0.0
59306,1,50,2.62,94,0,0,1,0.0
59307,1,50,2.2,93,0,0,0,0.0
59308,1,50,1.86,95,0,0,5,0.0
59309,1,50,1.85,94,0,0,6,0.0
59310,1,50,2.19,5,1,0,5,0.0
59311,1,50,2.37,100,0,0,1,0.0
59312,2,50,3.61,100,0,0,6,0.0
59313,2,50,4.37,98,0,0,3,0.0
59314,2,50,5.0,95,0,0,3,0.0
59315,2,50,5.0,98,0,0,3,0.0
59316,2,50,5.0,98,0,0,5,0.0
59317,2,50,5.0,99,0,0,0,0.0
59318,2,50,5.0,100,0,0,3,0.0
59319,2,50,5.0,100,0,0,2,0.0
59320,3,50,3.94,98,0,1,112,5000.0
59321,3,50,3.16,99,0,0,4,0.0
59322,3,50,2.78,99,0,0,0,0.0
59323,3,50,2.36,6,1,0,2,0.0
59324,3,50,2.33,13,1,0,7,0.0
59325,3,50,1.96,12,1,0,0,0.0
59326,3,50,1.99,99,0,0,8,0.0
59327,3,50,2.41,100,0,0,5,0.0
59328,1,50,2.26,100,0,0,2,0.0
59329,1,50,1.98,98,0,0,0,0.0
59330,1,50,1.92,100,0,0,0,0.0
59331,1,50,2.24,100,0,0,0,0.0
59332,1,50,2.1,97,0,0,0,0.0
59333,1,50,2.06,99,0,0,4,0.0
59334,1,50,2.33,8,1,0,0,0.0
59335,1,50,2.13,6,1,0,0,0.0
59336,2,50,3.01,10,1,0,2,0.0
59337,2,50,3.43,100,0,1,90,5000.0
59338,2,50,3.97,100,0,0,7,0.0
59339,2,50,4.53,100,0,0,3,0.0
59340,2,50,5.0,98,0,0,3,0.0
59341,2,50,5.0,98,0,0,8,0.0
59342,2,50,5.0,100,0,0,4,0.0
59343,2,50,5.0,98,0,0,0,0.0
59344,3,50,4.03,96,0,0,1,0.0
59345,3,50,3.36,12,1,0,2,0.0
59346,3,50,2.95,100,0,0,8,0.0
59347,3,50,3.04,100,0,0,0,0.0
59348,3,50,2.45,100,0,0,1,0.0
59349,3,50,2.48,100,0,0,8,0.0
59350,3,50,2.7,100,0,0,1,0.0
59351,3,50,2.5,100,0,1,97,5000.0
59352,1,50,2.54,100,0,1,111,5000.0
59353,1,50,2.52,100,0,1,83,5000.0
59354,1,50,2.32,98,0,0,7,0.0
59355,1,50,2.02,96,0,0,1,0.0
59356,1,50,1.88,99,0,0,4,0.0
59357,1,50,1.66,100,0,0,0,0.0
59358,1,50,2.04,100,0,0,29,3480.0
59359,1,50,2.12,100,0,0,28,3360.0
59360,2,50,3.33,100,0,0,6,0.0
59361,2,50,3.99,100,0,0,8,0.0
59362,2,50,5.0,98,0,0,3,0.0
59363,2,50,5.0,95,0,0,3,0.0
59364,2,50,5.0,99,0,0,3,0.0
59365,2,50,5.0,98,0,0,3,0.0
59366,2,50,5.0,99,0,0,0,0.0
59367,2,50,5.0,12,1,0,8,0.0
59368,3,50,4.19,10,1,0,7,0.0
59369,3,50,3.57,99,0,0,8,0.0
59370,3,50,3.14,100,0,0,5,0.0
59371,3,50,2.66,99,0,0,3,0.0
59372,3,50,2.48,100,0,0,8,0.0
59373,3,50,2.41,100,0,0,2,0.0
59374,3,50,2.54,100,0,0,7,0.0
59375,3,50,2.19,100,0,0,0,0.0
59376,1,50,2.26,99,0,0,7,0.0
59377,1,50,2.38,10,1,0,3,0.0
59378,1,50,2.25,13,1,0,6,0.0
59379,1,50,2.29,11,1,0,1,0.0
59380,1,50,2.43,12,1,0,6,0.0
59381,1,50,2.35,97,0,0,3,0.0
59382,1,50,2.2,98,0,0,2,0.0
59383,1,50,2.46,100,0,0,5,0.0
59384,2,50,3.87,100,0,0,0,0.0
59385,2,50,4.44,100,0,0,5,0.0
59386,2,50,5.0,100,0,0,5,0.0
59387,2,50,5.0,98,0,0,2,0.0
59388,2,50,5.0,99,0,0,1,0.0
59389,2,50,5.0,98,0,0,7,0.0
59390,2,50,5.0,99,0,0,8,0.0
59391,2,50,5.0,100,0,0,7,0.0
59392,3,50,4.07,97,0,0,1,0.0
59393,3,50,3.79,97,0,0,2,0.0
59394,3,50,3.32,97,0,0,63,7560.0
59395,3,50,2.84,100,0,0,59,7080.0
59396,3,50,3.01,97,0,0,68,8160.0
59397,3,50,2.57,95,0,0,43,5160.0
59398,3,50,2.56,93,0,0,5,0.0
59399,3,50,2.41,7,1,0,3,0.0
59400,1,50,2.33,97,0,0,1,0.0
59401,1,50,2.01,98,0,0,5,0.0
59402,1,50,1.9,100,0,0,6,0.0
59403,1,50,1.75,100,0,0,54,6480.0
59404,1,50,2.09,99,0,0,3,0.0
59405,1,50,2.29,99,0,0,7,0.0
59406,1,50,2.5,100,0,0,24,2880.0
59407,1,50,2.57,100,0,0,7,0.0
59408,2,50,3.08,97,0,0,42,5040.0
59409,2,50,4.46,7,1,0,6,0.0
59410,2,50,4.99,96,0,0,3,0.0
59411,2,50,5.0,94,0,0,3,0.0
59412,2,50,5.0,98,0,0,4,0.0
59413,2,50,5.0,98,0,0,8,0.0
59414,2,50,5.0,97,0,0,8,0.0
59415,2,50,5.0,100,0,0,1,0.0
59416,3,50,4.05,100,0,0,0,0.0
59417,3,50,3.63,98,0,0,7,0.0
59418,3,50,3.49,96,0,0,8,0.0
59419,3,50,3.47,97,0,0,5,0.0
59420,3,50,2.89,98,0,0,2,0.0
59421,3,50,2.41,100,0,0,56,6720.0
59422,3,50,2.54,100,0,0,2,0.0
59423,3,50,2.22,99,0,0,0,0.0
59424,1,50,2.29,100,0,0,38,4560.0
59425,1,50,2.3,100,0,0,66,7920.0
59426,1,50,2.33,100,0,0,29,3480.0
59427,1,50,2.42,99,0,0,8,0.0
59428,1,50,2.63,98,0,0,7,0.0
59429,1,50,2.35,100,0,1,46,5000.0
59430,1,50,2.36,100,0,1,118,5000.0
59431,1,50,2.2,98,0,1,112,5000.0
59432,2,50,2.91,95,0,1,119,5000.0
59433,2,50,3.3,98,0,0,8,0.0
59434,2,50,4.28,100,0,0,27,3240.0
59435,2,50,5.0,100,0,0,1,0.0
59436,2,50,5.0,100,0,0,24,2880.0
59437,2,50,5.0,99,0,0,61,7320.0
59438,2,50,5.0,97,0,0,50,6000.0
59439,2,50,5.0,100,0,0,55,6600.0
59440,3,50,4.37,99,0,0,6,0.0
59441,3,50,4.0,100,0,0,3,0.0
59442,3,50,3.35,100,0,0,64,7680.0
59443,3,50,2.65,100,0,0,5,0.0
59444,3,50,2.38,100,0,0,2,0.0
59445,3,50,2.12,98,0,0,1,0.0
59446,3,50,2.25,100,0,0,2,0.0
59447,3,50,2.09,99,0,0,6,0.0
59448,1,50,1.79,97,0,0,8,0.0
59449,1,50,1.95,100,0,0,6,0.0
59450,1,50,2.32,100,0,0,7,0.0
59451,1,50,2.26,97,0,0,2,0.0
59452,1,50,2.17,98,0,0,1,0.0
59453,1,50,1.95,97,0,0,0,0.0
59454,1,50,1.96,94,0,0,5,0.0
59455,1,50,1.92,91,0,0,67,8040.0
59456,2,50,3.34,93,0,0,30,3600.0
59457,2,50,3.73,96,0,0,4,0.0
59458,2,50,4.33,93,0,0,7,0.0
59459,2,50,4.73,94,0,0,3,0.0
59460,2,50,5.0,97,0,0,4,0.0
59461,2,50,5.0,100,0,0,7,0.0
59462,2,50,5.0,99,0,0,1,0.0
59463,2,50,5.0,96,0,0,6,0.0
59464,3,50,4.5,94,0,0,2,0.0
59465,3,50,3.47,13,1,0,2,0.0
59466,3,50,2.88,99,0,0,5,0.0
59467,3,50,2.84,96,0,0,8,0.0
59468,3,50,2.73,97,0,0,8,0.0
59469,3,50,2.73,100,0,0,8,0.0
59470,3,50,2.64,98,0,0,2,0.0
59471,3,50,2.59,97,0,0,23,2760.0
59472,1,50,2.81,100,0,0,3,0.0
59473,1,50,2.96,9,1,0,0,0.0
59474,1,50,2.4,100,0,0,1,0.0
59475,1,50,2.29,97,0,0,4,0.0
59476,1,50,2.29,13,1,0,6,0.0
59477,1,50,2.17,96,0,0,4,0.0
59478,1,50,1.86,93,0,0,7,0.0
59479,1,50,1.95,95,0,0,7,0.0
59480,2,50,3.36,93,0,0,0,0.0
59481,2,50,3.79,96,0,0,3,0.0
59482,2,50,4.99,97,0,0,5,0.0
59483,2,50,5.0,100,0,0,2,0.0
59484,2,50,5.0,100,0,0,2,0.0
59485,2,50,5.0,100,0,0,0,0.0
59486,2,50,5.0,98,0,0,0,0.0
59487,2,50,5.0,95,0,0,1,0.0
59488,3,50,4.53,97,0,1,62,5000.0
59489,3,50,3.76,95,0,0,8,0.0
59490,3,50,3.41,93,0,0,8,0.0
59491,3,50,3.11,93,0,0,21,2520.0
59492,3,50,2.53,91,0,0,2,0.0
59493,3,50,2.1,95,0,0,2,0.0
59494,3,50,2.35,96,0,0,0,0.0
59495,3,50,2.24,95,0,0,3,0.0
59496,1,50,2.1,92,0,0,0,0.0
59497,1,50,2.51,91,0,0,0,0.0
59498,1,50,2.12,89,0,0,0,0.0
59499,1,50,1.99,87,0,0,0,0.0
59500,1,50,2.33,89,0,0,4,0.0
59501,1,50,2.24,89,0,0,2,0.0
59502,1,50,2.31,91,0,0,8,0.0
59503,1,50,1.95,8,1,0,4,0.0
59504,2,50,3.3,99,0,0,1,0.0
59505,2,50,3.8,100,0,0,6,0.0
59506,2,50,4.37,97,0,0,2,0.0
59507,2,50,4.86,95,0,0,5,0.0
59508,2,50,5.0,99,0,0,1,0.0
59509,2,50,5.0,100,0,0,1,0.0
59510,2,50,5.0,100,0,0,6,0.0
59511,2,50,5.0,100,0,0,2,0.0
59512,3,50,4.11,99,0,0,0,0.0
59513,3,50,3.91,100,0,0,8,0.0
59514,3,50,3.05,97,0,0,3,0.0
59515,3,50,2.81,94,0,0,2,0.0
59516,3,50,2.77,94,0,1,53,5000.0
59517,3,50,2.84,95,0,0,2,0.0
59518,3,50,2.85,92,0,0,6,0.0
59519,3,50,2.35,91,0,0,1,0.0
59520,1,50,2.29,90,0,0,8,0.0
59521,1,50,1.96,92,0,0,1,0.0
59522,1,50,2.14,94,0,0,5,0.0
59523,1,50,1.86,97,0,0,36,4320.0
59524,1,50,1.64,95,0,0,65,7800.0
59525,1,50,1.67,9,1,0,2,0.0
59526,1,50,2.18,92,0,0,2,0.0
59527,1,50,2.36,96,0,0,7,0.0
59528,2,50,2.73,97,0,0,0,0.0
59529,2,50,3.4,98,0,0,4,0.0
59530,2,50,3.77,97,0,0,20,2400.0
59531,2,50,4.42,96,0,0,36,4320.0
59532,2,50,5.0,94,0,0,4,0.0
59533,2,50,5.0,98,0,0,1,0.0
59534,2,50,5.0,97,0,0,6,0.0
59535,2,50,5.0,100,0,0,7,0.0
59536,3,50,4.07,98,0,0,3,0.0
59537,3,50,3.8,100,0,0,2,0.0
59538,3,50,3.51,100,0,0,1,0.0
59539,3,50,3.16,100,0,0,5,0.0
59540,3,50,3.23,100,0,0,8,0.0
59541,3,50,3.27,98,0,0,6,0.0
59542,3,50,3.26,96,0,0,0,0.0
59543,3,50,2.73,99,0,0,3,0.0
59544,1,50,2.37,99,0,0,5,0.0
59545,1,50,2.63,100,0,0,5,0.0
59546,1,50,2.44,100,0,0,4,0.0
59547,1,50,2.61,100,0,0,6,0.0
59548,1,50,2.64,100,0,0,0,0.0
59549,1,50,2.72,100,0,0,6,0.0
59550,1,50,2.22,100,0,0,4,0.0
59551,1,50,2.18,100,0,0,6,0.0
59552,2,50,3.46,5,1,0,2,0.0
59553,2,50,4.32,5,1,0,1,0.0
59554,2,50,5.0,12,1,0,6,0.0
59555,2,50,5.0,6,1,0,0,0.0
59556,2,50,5.0,100,0,0,1,0.0
59557,2,50,5.0,98,0,0,1,0.0
59558,2,50,5.0,6,1,0,8,0.0
59559,2,50,5.0,6,1,0,1,0.0
59560,3,50,4.06,100,0,0,0,0.0
59561,3,50,3.83,100,0,0,5,0.0
59562,3,50,3.41,97,0,0,8,0.0
59563,3,50,3.37,95,0,0,6,0.0
59564,3,50,2.89,95,0,0,5,0.0
59565,3,50,2.8,94,0,0,5,0.0
59566,3,50,2.48,96,0,0,3,0.0
59567,3,50,2.12,99,0,0,8,0.0
59568,1,50,2.52,96,0,0,5,0.0
59569,1,50,2.2,93,0,0,1,0.0
59570,1,50,1.98,96,0,0,37,4440.0
59571,1,50,2.32,96,0,0,1,0.0
59572,1,50,2.52,93,0,0,8,0.0
59573,1,50,2.8,90,0,0,2,0.0
59574,1,50,2.31,92,0,0,2,0.0
59575,1,50,1.99,92,0,0,44,5280.0
59576,2,50,2.84,94,0,0,61,7320.0
59577,2,50,3.83,98,0,0,4,0.0
59578,2,50,4.21,100,0,0,6,0.0
59579,2,50,4.71,100,0,0,7,0.0
59580,2,50,5.0,99,0,0,0,0.0
59581,2,50,5.0,97,0,0,7,0.0
59582,2,50,5.0,98,0,0,3,0.0
59583,2,50,5.0,96,0,0,0,0.0
59584,3,50,3.99,99,0,0,44,5280.0
59585,3,50,3.76,99,0,0,45,5400.0
59586,3,50,3.62,100,0,0,7,0.0
59587,3,50,3.2,100,0,0,0,0.0
59588,3,50,2.85,98,0,0,6,0.0
59589,3,50,2.5,100,0,0,3,0.0
59590,3,50,2.66,100,0,0,5,0.0
59591,3,50,2.31,100,0,0,1,0.0
59592,1,50,2.38,100,0,0,6,0.0
59593,1,50,2.39,99,0,0,2,0.0
59594,1,50,2.16,100,0,0,66,7920.0
59595,1,50,2.55,100,0,0,73,8760.0
59596,1,50,2.72,100,0,0,1,0.0
59597,1,50,2.22,97,0,0,8,0.0
59598,1,50,2.17,99,0,0,30,3600.0
59599,1,50,2.09,100,0,0,2,0.0
59600,2,50,3.39,97,0,0,5,0.0
59601,2,50,4.02,98,0,0,4,0.0
59602,2,50,5.0,95,0,0,3,0.0
59603,2,50,5.0,96,0,0,0,0.0
